date obs sim event_type event_count hydcase et eq
1990-03-04 4.2517234828496 3.99250630720549 10 17 -1 0.749999999999943 0.031895511183404
1990-03-05 3.63586701846966 3.84891705341722 10 17 -1 0.666666666666736 -0.069760043596339
1990-03-06 3.21070606860158 3.51598495399982 10 17 -1 0.583333333333553 -0.141170132570165
1990-03-07 2.86282638522427 3.15214378471351 10 17 -1 0.5 -0.152294811735624
1990-03-08 2.50104063324538 2.83109177263101 10 17 -1 0.416666666666693 -0.166247937530255
1990-03-09 2.16307757255937 2.44690756341684 10 17 -1 0.333333333333346 -0.176730044458182
1990-03-10 1.85885382585752 2.15864604625222 10 17 -1 0.249999999999829 -0.173666517471778
1990-03-11 1.68058258575198 1.90982643697533 10 17 -1 0.166666666666616 -0.144722670024108
1990-03-12 1.56591451187335 1.691453196985 10 17 -1 0.0833333333334297 -0.0825089324596492
1990-03-13 1.50219736147757 1.51208967284148 10 17 -1 0 -0.0185316874486024
1990-03-14 1.39938364116095 1.3589021228748 10 17 -1 -0.0833333333334297 0.0449012111569097
1990-03-15 1.33976992084433 1.22067161340474 10 17 -1 -0.166666666666616 0.108634382988639
1990-03-16 1.27320316622691 1.10344450572676 10 17 -1 -0.249999999999829 0.164571705188837
1990-03-17 1.19056464379947 0.998062997142164 10 17 -1 -0.333333333333346 0.203159133675861
1990-03-18 1.09789551451187 0.905704295019136 0 0 -1 -0.416666666666693 0.236151572560506
1990-03-19 1.03554617414248 0.825367662124614 0 0 -1 -0.5 0.276490889685218
1990-03-20 1.01628284960422 0.756263664144307 0 0 -1 -0.583333333333553 0.336405565826953
1990-03-21 1.02733931398417 0.70005037801276 0 0 -1 -0.666666666666736 0.395724091665081
1990-03-22 0.94264907651715 0.663412375525219 0 0 -1 -0.749999999999943 0.419298209359124
1990-03-23 0.997475461741425 0.634498560442083 0 0 -1 -0.833333333333141 0.415984235291602
1990-03-24 0.87049709762533 0.6116197566909 0 0 -1 -0.916666666666427 0.388051439661849
1990-03-25 0.833566226912929 0.59533333517929 0 0 -2 -1 0.334923692624121
1990-03-26 0.86149234828496 0.594431149697044 0 0 1 -0.333333333333333 0.337126788929787
1990-03-27 0.87972981530343 0.641268252263401 3 57 1 0.333333333333333 0.339329885235453
1990-03-28 0.918142480211082 0.711320539716003 3 57 1 1 0.341532981541119
1990-03-29 0.938773614775726 0.696079903545435 3 57 1 1.66666666666667 0.343736077846786
1990-03-30 0.964192084432718 0.660934117846789 3 57 1 2.33333333333333 0.345939174152452
1990-03-31 1.01115356200528 0.63908482371917 3 57 2 3 0.348142270458118
1990-04-01 0.872092875989446 0.622719612788191 3 57 -1 2.8 0.304614034852474
1990-04-02 0.816582585751979 0.600352571276934 0 0 -1 2.6 0.26108579924683
1990-04-03 0.80905963060686 0.58624987265553 0 0 -1 2.4 0.243477290843383
1990-04-04 0.833566226912929 0.591716991039744 0 0 -1 2.2 0.251788509642135
1990-04-05 0.761528232189974 0.625537316463578 0 0 -0 2 0.260099728440886
1990-04-06 0.839493403693931 0.658158931354594 0 0 2 -3 0.107304871895359
1990-04-07 0.823421635883905 0.685846741752551 0 0 -1 -3 0.135637528085681
1990-04-08 0.813960949868074 0.735863373248684 0 0 -2 -3 0.163970184276002
1990-04-09 0.935354089709762 0.75399867216099 0 0 1 -2.62499999999998 0.199754436097757
1990-04-10 0.869471240105541 0.708377518828172 0 0 1 -2.24999999999996 0.235538687919512
1990-04-11 0.917002638522427 0.690608670882778 0 0 1 -1.87499999999996 0.25380621284336
1990-04-12 1.00237678100264 0.692163729685705 0 0 1 -1.5 0.237040283971419
1990-04-13 0.897511345646438 0.695277754281018 0 0 1 -1.12500000000004 0.220274355099477
1990-04-14 0.901614775725594 0.719500497832433 0 0 1 -0.750000000000043 0.295558025361451
1990-04-15 0.987672823218997 0.73482681775619 8 11 1 -0.375000000000021 0.416866495190414
1990-04-16 1.3207345646438 0.760657904899713 8 11 -0 0 0.538174965019377
1990-04-17 1.17688654353562 0.760182878811251 8 11 -0 -3 0.446525809572528
1990-04-18 1.29030079155673 0.757425093870171 8 11 2 -6 0.349625130209959
1990-04-19 1.19466807387863 0.753762861128394 8 11 -1 -5.25 0.308684052581583
1990-04-20 1.14861846965699 0.74728942702772 8 11 -1 -4.5 0.267742974953207
1990-04-21 1.07646649076517 0.747882450541953 8 11 -1 -3.75 0.226801897324832
1990-04-22 1.07224907651715 0.773833472069328 8 11 -2 -3 0.185860819696456
1990-04-23 1.1073562005277 0.834039973780687 8 11 1 -3 0.306288661616596
1990-04-24 1.40485488126649 0.906306275616459 8 11 2 -3 0.426716503536737
1990-04-25 1.20868812664908 0.889905269002525 8 11 -1 -2.75000000000005 0.346333970080399
1990-04-26 1.09162638522427 0.897114884559187 8 11 -1 -2.5000000000001 0.265951436624062
1990-04-27 1.08980263852243 0.910792421117668 8 11 -1 -2.25000000000003 0.234198202685704
1990-04-28 1.11955250659631 0.891634866288781 8 11 -1 -1.99999999999989 0.234864501759344
1990-04-29 0.965559894459103 0.855268135156755 8 11 -1 -1.74999999999981 0.224249649930924
1990-04-30 0.865595778364116 0.811325107543357 8 11 -1 -1.5 0.168510194494208
1990-05-01 0.801308707124011 0.769977027477039 8 11 -1 -1.25000000000019 0.112770739057492
1990-05-02 0.756740897097625 0.730853099620649 8 11 -1 -1.00000000000011 0.115064536309117
1990-05-03 0.750357783641161 0.693128997707668 8 11 -1 -0.749999999999972 0.131866646732812
1990-05-04 0.747508179419525 0.656493644891936 8 11 -1 -0.499999999999905 0.131098578490084
1990-05-05 0.680941424802111 0.621132900553807 0 0 -1 -0.249999999999953 0.103975242247734
1990-05-06 0.64549234828496 0.597720702040809 0 0 -2 0 0.0768519060053836
1990-05-07 0.703510290237467 0.615211471074597 0 0 1 0 0.064946243527024
1990-05-08 1.34740686015831 1.27778598326824 14 35 2 0 0.0530405810486645
1990-05-09 1.28505751978892 1.1047137370327 14 35 -1 0.0769230769229451 0.141278207450252
1990-05-10 1.19181846965699 0.915146031241728 14 35 -1 0.153846153845922 0.208427447361282
1990-05-11 1.04044749340369 0.865086660224469 14 35 -1 0.230769230769094 0.149046368329167
1990-05-12 0.889076517150396 0.801750009386097 14 35 -1 0.3076923076922 0.0932520914700787
1990-05-13 0.78010765171504 0.800592051220856 14 35 -1 0.384615384615145 0.0464248200435587
1990-05-14 0.840405277044855 0.787347085016308 14 35 -1 0.461538461538292 0.00348981889883141
1990-05-15 0.766201583113456 0.773379998557426 14 35 -1 0.538461538461708 -0.0342554885368417
1990-05-16 0.698608970976253 0.752376474696436 14 35 -1 0.615384615384855 -0.0928050972393325
1990-05-17 0.615058575197889 0.712895339723177 0 0 -1 0.6923076923078 -0.166957931891945
1990-05-18 0.577443799472296 0.67721774301852 0 0 -1 0.769230769230906 -0.18760333428294
1990-05-19 0.551341424802111 0.643385788644417 0 0 -1 0.846153846154078 -0.186845763769296
1990-05-20 0.566729287598945 0.611338578306925 0 0 -1 0.923076923077055 -0.179115982642802
1990-05-21 0.515436411609499 0.6295587421547 0 0 -2 1 -0.170224166414164
1990-05-22 0.58781635883905 0.612994601076416 12 16 1 0.500000000000171 -0.0614163706897495
1990-05-23 0.617680211081794 0.617861752034099 12 16 1 0 -0.127413623623227
1990-05-24 0.58907018469657 0.753932586055309 12 16 1 -0.500000000000171 0.00928958059843346
1990-05-25 2.10882110817942 0.938431168814464 12 16 2 -1 0.726198747787989
1990-05-26 1.14576886543536 0.985334972539929 12 16 -1 -1 0.418152356643325
1990-05-27 0.830488654353562 0.84939316200603 12 16 -1 -1 0.110105965498662
1990-05-28 0.695759366754617 0.805931092193533 12 16 -1 -1 -0.11950134463131
1990-05-29 0.662589973614776 0.788850414841742 12 16 -1 -1 -0.270669573746592
1990-05-30 0.496401055408971 0.776135431776704 0 0 -2 -1 -0.421837802861873
1990-05-31 0.511105013192612 0.76177394411682 0 0 1 -2.24999999999974 -0.461799930012796
1990-06-01 0.496743007915567 0.780836620270362 0 0 1 -3.5 -0.512455894209287
1990-06-02 0.609017414248021 0.815949429560985 15 30 1 -4.75000000000026 -0.441687667684537
1990-06-03 1.02916306068602 0.821833757536404 15 30 2 -6 -0.117377222671903
