"date" "Qobs" "Qsim1" "Qsim2" "Qsim3" "Qsim4" "Qsim5"
"3839" 1980-04-04 4.01828390501319 2.46484723906125 2.96837839326116 2.96058958177974 2.36613976777928 2.7256610689455
"3840" 1980-04-05 3.55311451187335 2.63310988427101 3.00557264317929 2.93124196227269 2.44901562133112 2.79611067947627
"3841" 1980-04-06 3.08669129287599 2.66051274766605 2.82622999615153 2.50078313521763 2.41293295649781 2.48637871350594
"3842" 1980-04-07 2.61741846965699 2.61369076123702 2.59913914501098 2.27834538183213 2.3717925029249 2.38564774637377
"3843" 1980-04-08 2.33815725593668 2.49994794620385 2.37978691890935 2.16155358671111 2.41068784444199 2.3334306971431
"3844" 1980-04-09 2.27204643799472 2.35553625574054 2.11892086089607 1.92886615480545 2.22806918891102 2.09970282836659
"3845" 1980-04-10 2.13777308707124 2.18830618048505 1.87606210375569 1.77705272058279 1.98608353677501 1.93120653322688
"3846" 1980-04-11 1.92621846965699 2.00270969528597 1.65684077161581 1.56345895796894 1.78421005392024 1.68649053250864
"3847" 1980-04-12 1.83297941952507 1.81626043214728 1.46670962689287 1.41983444367289 1.61249033166357 1.52635556347052
"3848" 1980-04-13 1.75991556728232 1.64457905050428 1.30938913279067 1.30906145105777 1.47475231742539 1.3982474718038
"3849" 1980-04-14 1.63134142480211 1.48847308693973 1.18219907034452 1.20867523505689 1.33525114374789 1.24128498493384
"3850" 1980-04-15 1.53274511873351 1.35548989609998 1.09504914870797 1.1610919298058 1.22617164975542 1.16427112432726
"3851" 1980-04-16 1.43722638522427 1.25011623330029 1.03295424792596 1.09712535315519 1.15372170898476 1.12375173678324
"3852" 1980-04-17 1.38183007915567 1.17545850523951 1.00490474472318 1.08386489979597 1.12069171976316 1.11647566038228
"3853" 1980-04-18 1.35401794195251 1.12789396182194 0.986226266086058 1.03421586967904 1.08352182410972 1.08618130128359
"3854" 1980-04-19 1.31207176781003 1.09117516099605 0.962601099815993 0.99443316235762 1.04454851343577 1.04062647747211
"3855" 1980-04-20 1.3642765171504 1.05450267702301 0.926455363733366 0.948032913860524 1.00353775882587 0.987449586773039
"3856" 1980-04-21 1.29178258575198 1.01785488012346 0.885713353399778 0.917741093461848 0.96522665403188 0.928855088572544
"3857" 1980-04-22 1.2284073878628 0.982530169398167 0.846016823892808 0.884041718847715 0.928634850455891 0.894271200746321
"3858" 1980-04-23 1.16469023746702 0.950415887945228 0.817149396602369 0.868509248806279 0.911617377791021 0.880751912362554
"3859" 1980-04-24 1.1298110817942 0.924109101685379 0.79214624696065 0.85915222536441 0.891060620646444 0.863942618866555
"3860" 1980-04-25 1.13984168865435 0.913721592266577 0.795431643571171 0.858520974840471 0.899875396469076 0.858953633552785
"3861" 1980-04-26 1.22122638522427 0.920840916669809 0.85958567991925 0.92353277841357 1.02128596464204 0.953711804488798
"3862" 1980-04-27 1.37533298153034 0.963480086909328 0.894663112225414 0.964653371716945 1.03266661461623 0.96676614480374
"3863" 1980-04-28 1.2801562005277 0.981229946344242 0.90040817204299 1.00581201520915 0.972629401303812 0.961186087611839
"3864" 1980-04-29 1.23262480211082 0.971328462062369 0.884227520750813 0.922234108603579 0.930422345518756 0.909847016075129
"3865" 1980-04-30 1.12057836411609 0.944901602060113 0.854924129332207 0.914646516616868 0.893881216950628 0.885487747573506
"3866" 1980-05-01 1.06370026385224 0.912631889062433 0.820358211271271 0.867329090104471 0.857459055849576 0.853872210044871
"3867" 1980-05-02 1.07532664907652 0.948902360974981 0.886525347924281 0.883521965310483 0.890546335028967 0.884181516802527
"3868" 1980-05-03 1.26613614775726 0.961562856882826 0.934038741656354 1.09400671038836 1.15628897191229 1.11057758971815
"3869" 1980-05-04 1.83092770448549 1.01526135508925 0.985607523788846 1.32692451302736 1.31699955627455 1.23955987349713
"3870" 1980-05-05 1.42901952506596 1.08526255676926 1.02051779564263 1.25658630905483 1.20058182843961 1.31200334032179
"3871" 1980-05-06 1.30386490765172 1.12401734463336 1.05775057229608 1.16976890276814 1.09719623138265 1.10366008315532
"3872" 1980-05-07 1.25975303430079 1.13699418196281 1.08791200068428 1.15171066495528 1.05838324450736 1.08263501030475
"3873" 1980-05-08 1.20241899736148 1.14427167832052 1.11145326388565 1.13330208898724 1.06962352869613 1.1050200849765
"3874" 1980-05-09 1.23353667546174 1.144437422508 1.10739964028235 1.12359444611723 1.07023877744549 1.11053953115055
"3875" 1980-05-10 1.18862691292876 1.13546364035438 1.07912233916848 1.12622039367226 1.09173953460423 1.11374010015472
"3876" 1980-05-11 1.09105646437995 1.1145171943913 1.03326219515786 1.08719351167199 1.02712467221524 1.05793662747738
"3877" 1980-05-12 0.967725593667546 1.07721818420581 0.975585475006408 0.942585531054294 0.970016435091909 0.988995915978283
"3878" 1980-05-13 0.910961477572559 1.02854345542488 0.914135959835693 0.908124240344817 0.913385526387529 0.909177645911433
"3879" 1980-05-14 0.883605277044855 0.974294490117149 0.852494630336722 0.837370710138415 0.8620479437563 0.856393034334167
"3880" 1980-05-15 0.844736675461741 0.919030667623781 0.790348545265589 0.791564387769116 0.810389315355921 0.798826445219022
"3881" 1980-05-16 0.762212137203166 0.864623248163709 0.730451188326509 0.743595808413188 0.762117671068806 0.750669554985719
"3882" 1980-05-17 0.755829023746702 0.812443911813566 0.674985619377864 0.697719311610544 0.714847418307978 0.69611584629322
