"date" "event_type" "event_count" "Qduration" "t2pd" "peak" "temp.cv" "Pmax.vol.ratio" "space_cv" "mean_RM_ant" "ant_sm" "space_cv_sm" "cov_SM_RM_ts_mean" "snow.cover.cov" "volumeP" "volumeR" "volumeM" "frozen.cover.cov"
"8144" 2002-01-16 4 11 20 2 16.6387250659631 1.08939845401606 0.568684431207552 0.350061525100497 0.0974902092993324 0.987103058442591 0.0154300652220215 -0.00328694147582649 -0.157386025261684 87.0152884548257 72.6642764789856 14.3510119758401 0
"8145" 2002-01-17 4 11 20 2 16.6387250659631 1.08939845401606 0.568684431207552 0.350061525100497 0.0974902092993324 0.987103058442591 0.0154300652220215 -0.00328694147582649 -0.157386025261684 87.0152884548257 72.6642764789856 14.3510119758401 0
"8146" 2002-01-18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8147" 2002-01-19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8148" 2002-01-20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8149" 2002-01-21 3 102 15 8 8.26248443271768 0.759660554761283 0.272154460578123 0.64253080084805 0.508278552111624 0.99253550815079 0.00915273001150655 0.00426867221582472 1.1052817924703 63.4669125760028 41.7305288568983 21.7363837191046 0
"8150" 2002-01-22 3 102 15 8 8.26248443271768 0.759660554761283 0.272154460578123 0.64253080084805 0.508278552111624 0.99253550815079 0.00915273001150655 0.00426867221582472 1.1052817924703 63.4669125760028 41.7305288568983 21.7363837191046 0
"8151" 2002-01-23 3 102 15 8 8.26248443271768 0.759660554761283 0.272154460578123 0.64253080084805 0.508278552111624 0.99253550815079 0.00915273001150655 0.00426867221582472 1.1052817924703 63.4669125760028 41.7305288568983 21.7363837191046 0
"8152" 2002-01-24 3 102 15 8 8.26248443271768 0.759660554761283 0.272154460578123 0.64253080084805 0.508278552111624 0.99253550815079 0.00915273001150655 0.00426867221582472 1.1052817924703 63.4669125760028 41.7305288568983 21.7363837191046 0
"8153" 2002-01-25 3 102 15 8 8.26248443271768 0.759660554761283 0.272154460578123 0.64253080084805 0.508278552111624 0.99253550815079 0.00915273001150655 0.00426867221582472 1.1052817924703 63.4669125760028 41.7305288568983 21.7363837191046 0
"8154" 2002-01-26 3 102 15 8 8.26248443271768 0.759660554761283 0.272154460578123 0.64253080084805 0.508278552111624 0.99253550815079 0.00915273001150655 0.00426867221582472 1.1052817924703 63.4669125760028 41.7305288568983 21.7363837191046 0
"8155" 2002-01-27 3 102 15 8 8.26248443271768 0.759660554761283 0.272154460578123 0.64253080084805 0.508278552111624 0.99253550815079 0.00915273001150655 0.00426867221582472 1.1052817924703 63.4669125760028 41.7305288568983 21.7363837191046 0
"8156" 2002-01-28 3 102 15 8 8.26248443271768 0.759660554761283 0.272154460578123 0.64253080084805 0.508278552111624 0.99253550815079 0.00915273001150655 0.00426867221582472 1.1052817924703 63.4669125760028 41.7305288568983 21.7363837191046 0
"8157" 2002-01-29 3 102 15 8 8.26248443271768 0.759660554761283 0.272154460578123 0.64253080084805 0.508278552111624 0.99253550815079 0.00915273001150655 0.00426867221582472 1.1052817924703 63.4669125760028 41.7305288568983 21.7363837191046 0
"8158" 2002-01-30 3 102 15 8 8.26248443271768 0.759660554761283 0.272154460578123 0.64253080084805 0.508278552111624 0.99253550815079 0.00915273001150655 0.00426867221582472 1.1052817924703 63.4669125760028 41.7305288568983 21.7363837191046 0
"8159" 2002-01-31 3 102 15 8 8.26248443271768 0.759660554761283 0.272154460578123 0.64253080084805 0.508278552111624 0.99253550815079 0.00915273001150655 0.00426867221582472 1.1052817924703 63.4669125760028 41.7305288568983 21.7363837191046 0
"8160" 2002-02-01 3 102 15 8 8.26248443271768 0.759660554761283 0.272154460578123 0.64253080084805 0.508278552111624 0.99253550815079 0.00915273001150655 0.00426867221582472 1.1052817924703 63.4669125760028 41.7305288568983 21.7363837191046 0
"8161" 2002-02-02 3 102 15 8 8.26248443271768 0.759660554761283 0.272154460578123 0.64253080084805 0.508278552111624 0.99253550815079 0.00915273001150655 0.00426867221582472 1.1052817924703 63.4669125760028 41.7305288568983 21.7363837191046 0
"8162" 2002-02-03 3 102 15 8 8.26248443271768 0.759660554761283 0.272154460578123 0.64253080084805 0.508278552111624 0.99253550815079 0.00915273001150655 0.00426867221582472 1.1052817924703 63.4669125760028 41.7305288568983 21.7363837191046 0
"8163" 2002-02-04 3 102 15 8 8.26248443271768 0.759660554761283 0.272154460578123 0.64253080084805 0.508278552111624 0.99253550815079 0.00915273001150655 0.00426867221582472 1.1052817924703 63.4669125760028 41.7305288568983 21.7363837191046 0
"8164" 2002-02-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8165" 2002-02-06 10 40 12 5 2.62551134564644 0.705578811301314 0.337125588066828 0.291359427132437 0.0950514210456608 0.992082294625154 0.0107082012983314 0.00303317116446658 0.451096105269817 25.1306577926687 24.7357659678428 0.39489182482589 0
"8166" 2002-02-07 10 40 12 5 2.62551134564644 0.705578811301314 0.337125588066828 0.291359427132437 0.0950514210456608 0.992082294625154 0.0107082012983314 0.00303317116446658 0.451096105269817 25.1306577926687 24.7357659678428 0.39489182482589 0
"8167" 2002-02-08 10 40 12 5 2.62551134564644 0.705578811301314 0.337125588066828 0.291359427132437 0.0950514210456608 0.992082294625154 0.0107082012983314 0.00303317116446658 0.451096105269817 25.1306577926687 24.7357659678428 0.39489182482589 0
"8168" 2002-02-09 10 40 12 5 2.62551134564644 0.705578811301314 0.337125588066828 0.291359427132437 0.0950514210456608 0.992082294625154 0.0107082012983314 0.00303317116446658 0.451096105269817 25.1306577926687 24.7357659678428 0.39489182482589 0
"8169" 2002-02-10 10 40 12 5 2.62551134564644 0.705578811301314 0.337125588066828 0.291359427132437 0.0950514210456608 0.992082294625154 0.0107082012983314 0.00303317116446658 0.451096105269817 25.1306577926687 24.7357659678428 0.39489182482589 0
"8170" 2002-02-11 10 40 12 5 2.62551134564644 0.705578811301314 0.337125588066828 0.291359427132437 0.0950514210456608 0.992082294625154 0.0107082012983314 0.00303317116446658 0.451096105269817 25.1306577926687 24.7357659678428 0.39489182482589 0
"8171" 2002-02-12 10 40 12 5 2.62551134564644 0.705578811301314 0.337125588066828 0.291359427132437 0.0950514210456608 0.992082294625154 0.0107082012983314 0.00303317116446658 0.451096105269817 25.1306577926687 24.7357659678428 0.39489182482589 0
"8172" 2002-02-13 10 40 12 5 2.62551134564644 0.705578811301314 0.337125588066828 0.291359427132437 0.0950514210456608 0.992082294625154 0.0107082012983314 0.00303317116446658 0.451096105269817 25.1306577926687 24.7357659678428 0.39489182482589 0
"8173" 2002-02-14 10 40 12 5 2.62551134564644 0.705578811301314 0.337125588066828 0.291359427132437 0.0950514210456608 0.992082294625154 0.0107082012983314 0.00303317116446658 0.451096105269817 25.1306577926687 24.7357659678428 0.39489182482589 0
"8174" 2002-02-15 10 40 12 5 2.62551134564644 0.705578811301314 0.337125588066828 0.291359427132437 0.0950514210456608 0.992082294625154 0.0107082012983314 0.00303317116446658 0.451096105269817 25.1306577926687 24.7357659678428 0.39489182482589 0
"8175" 2002-02-16 10 40 12 5 2.62551134564644 0.705578811301314 0.337125588066828 0.291359427132437 0.0950514210456608 0.992082294625154 0.0107082012983314 0.00303317116446658 0.451096105269817 25.1306577926687 24.7357659678428 0.39489182482589 0
"8176" 2002-02-17 10 40 12 5 2.62551134564644 0.705578811301314 0.337125588066828 0.291359427132437 0.0950514210456608 0.992082294625154 0.0107082012983314 0.00303317116446658 0.451096105269817 25.1306577926687 24.7357659678428 0.39489182482589 0
"8177" 2002-02-18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8178" 2002-02-19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8179" 2002-02-20 3 103 26 9 13.2035841688654 0.642613543519892 0.167148859032548 0.256203542429254 0.0268713079407106 0.994378316144515 0.0108482510642755 0.00118763278843326 0.178415951911377 153.032483301476 137.257327102098 15.7751561993785 0
"8180" 2002-02-21 3 103 26 9 13.2035841688654 0.642613543519892 0.167148859032548 0.256203542429254 0.0268713079407106 0.994378316144515 0.0108482510642755 0.00118763278843326 0.178415951911377 153.032483301476 137.257327102098 15.7751561993785 0
"8181" 2002-02-22 3 103 26 9 13.2035841688654 0.642613543519892 0.167148859032548 0.256203542429254 0.0268713079407106 0.994378316144515 0.0108482510642755 0.00118763278843326 0.178415951911377 153.032483301476 137.257327102098 15.7751561993785 0
"8182" 2002-02-23 3 103 26 9 13.2035841688654 0.642613543519892 0.167148859032548 0.256203542429254 0.0268713079407106 0.994378316144515 0.0108482510642755 0.00118763278843326 0.178415951911377 153.032483301476 137.257327102098 15.7751561993785 0
"8183" 2002-02-24 3 103 26 9 13.2035841688654 0.642613543519892 0.167148859032548 0.256203542429254 0.0268713079407106 0.994378316144515 0.0108482510642755 0.00118763278843326 0.178415951911377 153.032483301476 137.257327102098 15.7751561993785 0
"8184" 2002-02-25 3 103 26 9 13.2035841688654 0.642613543519892 0.167148859032548 0.256203542429254 0.0268713079407106 0.994378316144515 0.0108482510642755 0.00118763278843326 0.178415951911377 153.032483301476 137.257327102098 15.7751561993785 0
"8185" 2002-02-26 3 103 26 9 13.2035841688654 0.642613543519892 0.167148859032548 0.256203542429254 0.0268713079407106 0.994378316144515 0.0108482510642755 0.00118763278843326 0.178415951911377 153.032483301476 137.257327102098 15.7751561993785 0
"8186" 2002-02-27 3 103 26 9 13.2035841688654 0.642613543519892 0.167148859032548 0.256203542429254 0.0268713079407106 0.994378316144515 0.0108482510642755 0.00118763278843326 0.178415951911377 153.032483301476 137.257327102098 15.7751561993785 0
"8187" 2002-02-28 3 103 26 9 13.2035841688654 0.642613543519892 0.167148859032548 0.256203542429254 0.0268713079407106 0.994378316144515 0.0108482510642755 0.00118763278843326 0.178415951911377 153.032483301476 137.257327102098 15.7751561993785 0
"8188" 2002-03-01 3 103 26 9 13.2035841688654 0.642613543519892 0.167148859032548 0.256203542429254 0.0268713079407106 0.994378316144515 0.0108482510642755 0.00118763278843326 0.178415951911377 153.032483301476 137.257327102098 15.7751561993785 0
"8189" 2002-03-02 3 103 26 9 13.2035841688654 0.642613543519892 0.167148859032548 0.256203542429254 0.0268713079407106 0.994378316144515 0.0108482510642755 0.00118763278843326 0.178415951911377 153.032483301476 137.257327102098 15.7751561993785 0
"8190" 2002-03-03 3 103 26 9 13.2035841688654 0.642613543519892 0.167148859032548 0.256203542429254 0.0268713079407106 0.994378316144515 0.0108482510642755 0.00118763278843326 0.178415951911377 153.032483301476 137.257327102098 15.7751561993785 0
"8191" 2002-03-04 3 103 26 9 13.2035841688654 0.642613543519892 0.167148859032548 0.256203542429254 0.0268713079407106 0.994378316144515 0.0108482510642755 0.00118763278843326 0.178415951911377 153.032483301476 137.257327102098 15.7751561993785 0
"8192" 2002-03-05 3 103 26 9 13.2035841688654 0.642613543519892 0.167148859032548 0.256203542429254 0.0268713079407106 0.994378316144515 0.0108482510642755 0.00118763278843326 0.178415951911377 153.032483301476 137.257327102098 15.7751561993785 0
"8193" 2002-03-06 3 103 26 9 13.2035841688654 0.642613543519892 0.167148859032548 0.256203542429254 0.0268713079407106 0.994378316144515 0.0108482510642755 0.00118763278843326 0.178415951911377 153.032483301476 137.257327102098 15.7751561993785 0
"8194" 2002-03-07 3 103 26 9 13.2035841688654 0.642613543519892 0.167148859032548 0.256203542429254 0.0268713079407106 0.994378316144515 0.0108482510642755 0.00118763278843326 0.178415951911377 153.032483301476 137.257327102098 15.7751561993785 0
"8195" 2002-03-08 3 103 26 9 13.2035841688654 0.642613543519892 0.167148859032548 0.256203542429254 0.0268713079407106 0.994378316144515 0.0108482510642755 0.00118763278843326 0.178415951911377 153.032483301476 137.257327102098 15.7751561993785 0
"8196" 2002-03-09 3 103 26 9 13.2035841688654 0.642613543519892 0.167148859032548 0.256203542429254 0.0268713079407106 0.994378316144515 0.0108482510642755 0.00118763278843326 0.178415951911377 153.032483301476 137.257327102098 15.7751561993785 0
"8197" 2002-03-10 3 103 26 9 13.2035841688654 0.642613543519892 0.167148859032548 0.256203542429254 0.0268713079407106 0.994378316144515 0.0108482510642755 0.00118763278843326 0.178415951911377 153.032483301476 137.257327102098 15.7751561993785 0
"8198" 2002-03-11 3 103 26 9 13.2035841688654 0.642613543519892 0.167148859032548 0.256203542429254 0.0268713079407106 0.994378316144515 0.0108482510642755 0.00118763278843326 0.178415951911377 153.032483301476 137.257327102098 15.7751561993785 0
"8199" 2002-03-12 3 103 26 9 13.2035841688654 0.642613543519892 0.167148859032548 0.256203542429254 0.0268713079407106 0.994378316144515 0.0108482510642755 0.00118763278843326 0.178415951911377 153.032483301476 137.257327102098 15.7751561993785 0
"8200" 2002-03-13 3 103 26 9 13.2035841688654 0.642613543519892 0.167148859032548 0.256203542429254 0.0268713079407106 0.994378316144515 0.0108482510642755 0.00118763278843326 0.178415951911377 153.032483301476 137.257327102098 15.7751561993785 0
"8201" 2002-03-14 3 103 26 9 13.2035841688654 0.642613543519892 0.167148859032548 0.256203542429254 0.0268713079407106 0.994378316144515 0.0108482510642755 0.00118763278843326 0.178415951911377 153.032483301476 137.257327102098 15.7751561993785 0
"8202" 2002-03-15 3 103 26 9 13.2035841688654 0.642613543519892 0.167148859032548 0.256203542429254 0.0268713079407106 0.994378316144515 0.0108482510642755 0.00118763278843326 0.178415951911377 153.032483301476 137.257327102098 15.7751561993785 0
"8203" 2002-03-16 3 103 26 9 13.2035841688654 0.642613543519892 0.167148859032548 0.256203542429254 0.0268713079407106 0.994378316144515 0.0108482510642755 0.00118763278843326 0.178415951911377 153.032483301476 137.257327102098 15.7751561993785 0
"8204" 2002-03-17 3 103 26 9 13.2035841688654 0.642613543519892 0.167148859032548 0.256203542429254 0.0268713079407106 0.994378316144515 0.0108482510642755 0.00118763278843326 0.178415951911377 153.032483301476 137.257327102098 15.7751561993785 0
"8205" 2002-03-18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8206" 2002-03-19 5 13 21 3 10.4917868073879 1.08553716059287 0.514285070406405 0.45123192084482 0.260001186228187 0.979256957552364 0.0144092083942806 0.00350962050402197 0.202117554672579 100.380926298158 100.276584150452 0.104342147706366 0
"8207" 2002-03-20 5 13 21 3 10.4917868073879 1.08553716059287 0.514285070406405 0.45123192084482 0.260001186228187 0.979256957552364 0.0144092083942806 0.00350962050402197 0.202117554672579 100.380926298158 100.276584150452 0.104342147706366 0
"8208" 2002-03-21 5 13 21 3 10.4917868073879 1.08553716059287 0.514285070406405 0.45123192084482 0.260001186228187 0.979256957552364 0.0144092083942806 0.00350962050402197 0.202117554672579 100.380926298158 100.276584150452 0.104342147706366 0
"8209" 2002-03-22 5 13 21 3 10.4917868073879 1.08553716059287 0.514285070406405 0.45123192084482 0.260001186228187 0.979256957552364 0.0144092083942806 0.00350962050402197 0.202117554672579 100.380926298158 100.276584150452 0.104342147706366 0
"8210" 2002-03-23 5 13 21 3 10.4917868073879 1.08553716059287 0.514285070406405 0.45123192084482 0.260001186228187 0.979256957552364 0.0144092083942806 0.00350962050402197 0.202117554672579 100.380926298158 100.276584150452 0.104342147706366 0
"8211" 2002-03-24 5 13 21 3 10.4917868073879 1.08553716059287 0.514285070406405 0.45123192084482 0.260001186228187 0.979256957552364 0.0144092083942806 0.00350962050402197 0.202117554672579 100.380926298158 100.276584150452 0.104342147706366 0
"8212" 2002-03-25 5 13 21 3 10.4917868073879 1.08553716059287 0.514285070406405 0.45123192084482 0.260001186228187 0.979256957552364 0.0144092083942806 0.00350962050402197 0.202117554672579 100.380926298158 100.276584150452 0.104342147706366 0
"8213" 2002-03-26 5 13 21 3 10.4917868073879 1.08553716059287 0.514285070406405 0.45123192084482 0.260001186228187 0.979256957552364 0.0144092083942806 0.00350962050402197 0.202117554672579 100.380926298158 100.276584150452 0.104342147706366 0
"8214" 2002-03-27 5 13 21 3 10.4917868073879 1.08553716059287 0.514285070406405 0.45123192084482 0.260001186228187 0.979256957552364 0.0144092083942806 0.00350962050402197 0.202117554672579 100.380926298158 100.276584150452 0.104342147706366 0
"8215" 2002-03-28 5 13 21 3 10.4917868073879 1.08553716059287 0.514285070406405 0.45123192084482 0.260001186228187 0.979256957552364 0.0144092083942806 0.00350962050402197 0.202117554672579 100.380926298158 100.276584150452 0.104342147706366 0
"8216" 2002-03-29 5 13 21 3 10.4917868073879 1.08553716059287 0.514285070406405 0.45123192084482 0.260001186228187 0.979256957552364 0.0144092083942806 0.00350962050402197 0.202117554672579 100.380926298158 100.276584150452 0.104342147706366 0
"8217" 2002-03-30 5 13 21 3 10.4917868073879 1.08553716059287 0.514285070406405 0.45123192084482 0.260001186228187 0.979256957552364 0.0144092083942806 0.00350962050402197 0.202117554672579 100.380926298158 100.276584150452 0.104342147706366 0
"8218" 2002-03-31 5 13 21 3 10.4917868073879 1.08553716059287 0.514285070406405 0.45123192084482 0.260001186228187 0.979256957552364 0.0144092083942806 0.00350962050402197 0.202117554672579 100.380926298158 100.276584150452 0.104342147706366 0
"8219" 2002-04-01 5 13 21 3 10.4917868073879 1.08553716059287 0.514285070406405 0.45123192084482 0.260001186228187 0.979256957552364 0.0144092083942806 0.00350962050402197 0.202117554672579 100.380926298158 100.276584150452 0.104342147706366 0
"8220" 2002-04-02 5 13 21 3 10.4917868073879 1.08553716059287 0.514285070406405 0.45123192084482 0.260001186228187 0.979256957552364 0.0144092083942806 0.00350962050402197 0.202117554672579 100.380926298158 100.276584150452 0.104342147706366 0
"8221" 2002-04-03 5 13 21 3 10.4917868073879 1.08553716059287 0.514285070406405 0.45123192084482 0.260001186228187 0.979256957552364 0.0144092083942806 0.00350962050402197 0.202117554672579 100.380926298158 100.276584150452 0.104342147706366 0
"8222" 2002-04-04 5 13 21 3 10.4917868073879 1.08553716059287 0.514285070406405 0.45123192084482 0.260001186228187 0.979256957552364 0.0144092083942806 0.00350962050402197 0.202117554672579 100.380926298158 100.276584150452 0.104342147706366 0
"8223" 2002-04-05 5 13 21 3 10.4917868073879 1.08553716059287 0.514285070406405 0.45123192084482 0.260001186228187 0.979256957552364 0.0144092083942806 0.00350962050402197 0.202117554672579 100.380926298158 100.276584150452 0.104342147706366 0
"8224" 2002-04-06 5 13 21 3 10.4917868073879 1.08553716059287 0.514285070406405 0.45123192084482 0.260001186228187 0.979256957552364 0.0144092083942806 0.00350962050402197 0.202117554672579 100.380926298158 100.276584150452 0.104342147706366 0
"8225" 2002-04-07 5 13 21 3 10.4917868073879 1.08553716059287 0.514285070406405 0.45123192084482 0.260001186228187 0.979256957552364 0.0144092083942806 0.00350962050402197 0.202117554672579 100.380926298158 100.276584150452 0.104342147706366 0
"8226" 2002-04-08 5 13 21 3 10.4917868073879 1.08553716059287 0.514285070406405 0.45123192084482 0.260001186228187 0.979256957552364 0.0144092083942806 0.00350962050402197 0.202117554672579 100.380926298158 100.276584150452 0.104342147706366 0
"8227" 2002-04-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8228" 2002-04-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8229" 2002-04-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8230" 2002-04-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8231" 2002-04-13 15 63 6 2 1.41032612137203 0.700950484996841 0.593392581048361 0.172614529432194 0.0255812697309006 0.942699672930473 0.0213917984743037 -0.00202634761028801 0 24.3475696259718 24.3475696259718 0 0
"8232" 2002-04-14 15 63 6 2 1.41032612137203 0.700950484996841 0.593392581048361 0.172614529432194 0.0255812697309006 0.942699672930473 0.0213917984743037 -0.00202634761028801 0 24.3475696259718 24.3475696259718 0 0
"8233" 2002-04-15 15 63 6 2 1.41032612137203 0.700950484996841 0.593392581048361 0.172614529432194 0.0255812697309006 0.942699672930473 0.0213917984743037 -0.00202634761028801 0 24.3475696259718 24.3475696259718 0 0
"8234" 2002-04-16 15 63 6 2 1.41032612137203 0.700950484996841 0.593392581048361 0.172614529432194 0.0255812697309006 0.942699672930473 0.0213917984743037 -0.00202634761028801 0 24.3475696259718 24.3475696259718 0 0
"8235" 2002-04-17 15 63 6 2 1.41032612137203 0.700950484996841 0.593392581048361 0.172614529432194 0.0255812697309006 0.942699672930473 0.0213917984743037 -0.00202634761028801 0 24.3475696259718 24.3475696259718 0 0
"8236" 2002-04-18 15 63 6 2 1.41032612137203 0.700950484996841 0.593392581048361 0.172614529432194 0.0255812697309006 0.942699672930473 0.0213917984743037 -0.00202634761028801 0 24.3475696259718 24.3475696259718 0 0
"8237" 2002-04-19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8238" 2002-04-20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8239" 2002-04-21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8240" 2002-04-22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8241" 2002-04-23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8242" 2002-04-24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8243" 2002-04-25 13 39 5 3 1.0279092348285 1.31803250248547 0.7058235568966 0.274636424355333 0.146728243768438 0.948111034848759 0.015817502937846 0.00415925252720814 0 16.5923334543282 16.5923334543282 0 0
"8244" 2002-04-26 13 39 5 3 1.0279092348285 1.31803250248547 0.7058235568966 0.274636424355333 0.146728243768438 0.948111034848759 0.015817502937846 0.00415925252720814 0 16.5923334543282 16.5923334543282 0 0
"8245" 2002-04-27 13 39 5 3 1.0279092348285 1.31803250248547 0.7058235568966 0.274636424355333 0.146728243768438 0.948111034848759 0.015817502937846 0.00415925252720814 0 16.5923334543282 16.5923334543282 0 0
"8246" 2002-04-28 13 39 5 3 1.0279092348285 1.31803250248547 0.7058235568966 0.274636424355333 0.146728243768438 0.948111034848759 0.015817502937846 0.00415925252720814 0 16.5923334543282 16.5923334543282 0 0
"8247" 2002-04-29 13 39 5 3 1.0279092348285 1.31803250248547 0.7058235568966 0.274636424355333 0.146728243768438 0.948111034848759 0.015817502937846 0.00415925252720814 0 16.5923334543282 16.5923334543282 0 0
"8248" 2002-04-30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8249" 2002-05-01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8250" 2002-05-02 15 64 20 3 6.12026596306069 0.416728449846548 0.400893369957484 0.21457761051518 0.0596049903135721 0.948604296719493 0.0249909687186477 0.00567630996805302 0 69.3245031986772 69.3245031986772 0 0
"8251" 2002-05-03 15 64 20 3 6.12026596306069 0.416728449846548 0.400893369957484 0.21457761051518 0.0596049903135721 0.948604296719493 0.0249909687186477 0.00567630996805302 0 69.3245031986772 69.3245031986772 0 0
"8252" 2002-05-04 15 64 20 3 6.12026596306069 0.416728449846548 0.400893369957484 0.21457761051518 0.0596049903135721 0.948604296719493 0.0249909687186477 0.00567630996805302 0 69.3245031986772 69.3245031986772 0 0
"8253" 2002-05-05 15 64 20 3 6.12026596306069 0.416728449846548 0.400893369957484 0.21457761051518 0.0596049903135721 0.948604296719493 0.0249909687186477 0.00567630996805302 0 69.3245031986772 69.3245031986772 0 0
"8254" 2002-05-06 15 64 20 3 6.12026596306069 0.416728449846548 0.400893369957484 0.21457761051518 0.0596049903135721 0.948604296719493 0.0249909687186477 0.00567630996805302 0 69.3245031986772 69.3245031986772 0 0
"8255" 2002-05-07 15 64 20 3 6.12026596306069 0.416728449846548 0.400893369957484 0.21457761051518 0.0596049903135721 0.948604296719493 0.0249909687186477 0.00567630996805302 0 69.3245031986772 69.3245031986772 0 0
"8256" 2002-05-08 15 64 20 3 6.12026596306069 0.416728449846548 0.400893369957484 0.21457761051518 0.0596049903135721 0.948604296719493 0.0249909687186477 0.00567630996805302 0 69.3245031986772 69.3245031986772 0 0
"8257" 2002-05-09 15 64 20 3 6.12026596306069 0.416728449846548 0.400893369957484 0.21457761051518 0.0596049903135721 0.948604296719493 0.0249909687186477 0.00567630996805302 0 69.3245031986772 69.3245031986772 0 0
"8258" 2002-05-10 15 64 20 3 6.12026596306069 0.416728449846548 0.400893369957484 0.21457761051518 0.0596049903135721 0.948604296719493 0.0249909687186477 0.00567630996805302 0 69.3245031986772 69.3245031986772 0 0
"8259" 2002-05-11 15 64 20 3 6.12026596306069 0.416728449846548 0.400893369957484 0.21457761051518 0.0596049903135721 0.948604296719493 0.0249909687186477 0.00567630996805302 0 69.3245031986772 69.3245031986772 0 0
"8260" 2002-05-12 15 64 20 3 6.12026596306069 0.416728449846548 0.400893369957484 0.21457761051518 0.0596049903135721 0.948604296719493 0.0249909687186477 0.00567630996805302 0 69.3245031986772 69.3245031986772 0 0
"8261" 2002-05-13 15 64 20 3 6.12026596306069 0.416728449846548 0.400893369957484 0.21457761051518 0.0596049903135721 0.948604296719493 0.0249909687186477 0.00567630996805302 0 69.3245031986772 69.3245031986772 0 0
"8262" 2002-05-14 15 64 20 3 6.12026596306069 0.416728449846548 0.400893369957484 0.21457761051518 0.0596049903135721 0.948604296719493 0.0249909687186477 0.00567630996805302 0 69.3245031986772 69.3245031986772 0 0
"8263" 2002-05-15 15 64 20 3 6.12026596306069 0.416728449846548 0.400893369957484 0.21457761051518 0.0596049903135721 0.948604296719493 0.0249909687186477 0.00567630996805302 0 69.3245031986772 69.3245031986772 0 0
"8264" 2002-05-16 15 64 20 3 6.12026596306069 0.416728449846548 0.400893369957484 0.21457761051518 0.0596049903135721 0.948604296719493 0.0249909687186477 0.00567630996805302 0 69.3245031986772 69.3245031986772 0 0
"8265" 2002-05-17 15 64 20 3 6.12026596306069 0.416728449846548 0.400893369957484 0.21457761051518 0.0596049903135721 0.948604296719493 0.0249909687186477 0.00567630996805302 0 69.3245031986772 69.3245031986772 0 0
"8266" 2002-05-18 15 64 20 3 6.12026596306069 0.416728449846548 0.400893369957484 0.21457761051518 0.0596049903135721 0.948604296719493 0.0249909687186477 0.00567630996805302 0 69.3245031986772 69.3245031986772 0 0
"8267" 2002-05-19 15 64 20 3 6.12026596306069 0.416728449846548 0.400893369957484 0.21457761051518 0.0596049903135721 0.948604296719493 0.0249909687186477 0.00567630996805302 0 69.3245031986772 69.3245031986772 0 0
"8268" 2002-05-20 15 64 20 3 6.12026596306069 0.416728449846548 0.400893369957484 0.21457761051518 0.0596049903135721 0.948604296719493 0.0249909687186477 0.00567630996805302 0 69.3245031986772 69.3245031986772 0 0
"8269" 2002-05-21 15 64 20 3 6.12026596306069 0.416728449846548 0.400893369957484 0.21457761051518 0.0596049903135721 0.948604296719493 0.0249909687186477 0.00567630996805302 0 69.3245031986772 69.3245031986772 0 0
"8270" 2002-05-22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8271" 2002-05-23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8272" 2002-05-24 16 36 9 5 1.99483693931398 0.849629078613309 0.378787304221827 0.0871466444428111 -0.0695560762587867 0.936472381060859 0.0238181607619543 0.00159992335653525 0 40.7485650117898 40.7485650117898 0 0
"8273" 2002-05-25 16 36 9 5 1.99483693931398 0.849629078613309 0.378787304221827 0.0871466444428111 -0.0695560762587867 0.936472381060859 0.0238181607619543 0.00159992335653525 0 40.7485650117898 40.7485650117898 0 0
"8274" 2002-05-26 16 36 9 5 1.99483693931398 0.849629078613309 0.378787304221827 0.0871466444428111 -0.0695560762587867 0.936472381060859 0.0238181607619543 0.00159992335653525 0 40.7485650117898 40.7485650117898 0 0
"8275" 2002-05-27 16 36 9 5 1.99483693931398 0.849629078613309 0.378787304221827 0.0871466444428111 -0.0695560762587867 0.936472381060859 0.0238181607619543 0.00159992335653525 0 40.7485650117898 40.7485650117898 0 0
