date obs sim event_type event_count hydcase et eq
1992-04-30 1.11294142480211 1.04730034963424 0 0 -1 0 0.067292007539752
1992-05-01 0.990294459102902 1.0180887376175 0 0 -1 0 -0.0276782623554955
1992-05-02 1.01582691292876 0.993298983042915 0 0 -1 0 0.03525453496623
1992-05-03 1.09185435356201 0.969597227958208 0 0 -1 0 0.0530964466456517
1992-05-04 0.965217941952507 0.946829419305775 0 0 -1 0 0.0367685793715391
1992-05-05 0.923271767810026 0.924815385741921 0 0 -1 0 -0.00158622242336494
1992-05-06 0.867191556728232 0.903218418114789 0 0 -1 0 -0.041512876375062
1992-05-07 0.810997361477573 0.881701056081062 0 0 -1 0 -0.0788993719983674
1992-05-08 0.767911345646438 0.860009426499487 0 0 -1 0 -0.110658456299568
1992-05-09 0.746710290237467 0.838111147076478 0 0 -1 0 -0.125485074351694
1992-05-10 0.680599472295515 0.816258345258498 0 0 -1 0 -0.140872705689032
1992-05-11 0.699520844327177 0.794378577431561 0 0 -1 0 -0.132271413619392
1992-05-12 0.705448021108179 0.772512169630846 0 0 -1 0 -0.0954593984645999
1992-05-13 0.641616886543536 0.750778018471278 0 0 -1 0 -0.148282909781282
1992-05-14 0.606737730870712 0.729253500134032 0 0 -1 0 -0.1930270973312
1992-05-15 0.556584696569921 0.707995433237395 0 0 -1 0 -0.230235907070414
1992-05-16 0.528430606860158 0.687057604199796 0 0 -1 0 -0.259197388653196
1992-05-17 0.515550395778364 0.666493846960665 0 0 -1 0 -0.260853210784225
1992-05-18 0.493209498680739 0.646356579805532 0 0 -1 0 -0.249603251425068
1992-05-19 0.500048548812665 0.626727231957945 0 0 -1 0 -0.235028314342338
1992-05-20 0.477593667546174 0.607661077875301 0 0 -1 0 -0.239045075549537
1992-05-21 0.463117678100264 0.589164933533824 0 0 -1 0 -0.245093264163663
1992-05-22 0.4412327176781 0.571238724267174 0 0 -1 0 -0.239835403082841
1992-05-23 0.444766226912929 0.554451996222877 0 0 -1 0 -0.20241861476492
1992-05-24 0.443626385224274 0.538494876605965 0 0 -1 0 -0.00202762252849445
1992-05-25 0.894661741424802 0.52335792640098 11 15 -1 0 0.187277278610885
1992-05-26 0.585764643799472 0.509780062728403 11 15 -1 0 0.279328934629588
1992-05-27 0.614260686015831 0.496795320466819 11 15 -1 0 0.211448144582523
1992-05-28 0.623151451187335 0.48449764188746 11 15 -1 0 0.203928708973289
1992-05-29 0.526720844327177 0.472890491709501 11 15 -1 0 0.178346929278571
1992-05-30 0.546440105540897 0.462068207116121 11 15 -1 0 0.119552003545792
1992-05-31 0.441118733509235 0.452531965044228 0 0 -1 0 -0.00273790242065227
1992-06-01 0.474402110817942 0.443845820515938 0 0 -1 0 0.0850537548010937
1992-06-02 0.554646965699208 0.448623069964715 13 21 -1 0 0.195837269050571
1992-06-03 0.616084432717678 0.454782611709118 13 21 -1 0 0.361063821653888
1992-06-04 1.36245277044855 0.461320480791215 13 21 -1 0 0.824926626250256
1992-06-05 0.854197361477573 0.468470606883517 13 21 -1 0 0.685855519870821
1992-06-06 0.766543535620053 0.481128369726125 13 21 -1 0 0.433011183120431
1992-06-07 0.633865963060686 0.496887592238326 13 21 -1 0 0.260863914846811
1992-06-08 0.81430290237467 0.515289716577778 13 21 -1 0 0.377787518404169
1992-06-09 0.757310817941953 0.53902454307892 13 21 -1 0 0.325230424750275
1992-06-10 0.681511345646438 0.564821645234566 13 21 -1 0 0.276167285114188
1992-06-11 0.914153034300792 0.595572601624933 13 21 -1 0 0.404155076394606
1992-06-12 0.759704485488127 0.626387819954409 13 21 -1 0 0.235534294382216
1992-06-13 0.732348284960422 0.656071636899641 13 21 -1 0 0.0626971722026299
1992-06-14 0.607079683377309 0.68279582178406 13 21 -1 0 -0.0990163148676521
1992-06-15 0.539829023746702 0.705016642602429 13 21 -1 0 -0.252457753654445
1992-06-16 0.513384696569921 0.721735363103571 0 0 -1 0 -0.340332793975539
1992-06-17 0.482836939313984 0.738761813673841 0 0 -1 0 -0.407990618050369
1992-06-18 0.46870290237467 0.753109303901343 0 0 -1 0 -0.446768353320601
1992-06-19 0.582231134564644 0.761377974283539 11 16 -1 0 -0.31489854546125
